INCIDENT_NUMBER,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,DAY_OF_WEEK,HOUR,Lat,Long
232104031,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,Friday   ,0,42.268714412421,-71.09221138572715
232103992,,INVESTIGATE PERSON,D4,Thursday ,20,42.33632385515941,-71.07956046951838
232103806,,M/V ACCIDENT - PROPERTY DAMAGE,A7,Saturday ,22,42.381325051436406,-71.02804009577999
232103880,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,Wednesday,0,42.34128750439044,-71.05467932649397
232103981,,M/V ACCIDENT - PERSONAL INJURY,B2,Thursday ,0,42.31865102227677,-71.08162344281082
232104021,,INVESTIGATE PROPERTY,A7,Thursday ,22,42.38560980413353,-71.00130495075669
232104028,,MISSING PERSON - LOCATED,A7,Thursday ,22,42.38793518916295,-71.00470552704695
232026831,,PROPERTY - LOST/ MISSING,C11,Friday   ,0,42.29755532959654,-71.05970910242573
232027023,,VAL - OPERATING AFTER REV/SUSP.,D4,Saturday ,0,42.33645696965253,-71.07703603221407
232020893,,LARCENY SHOPLIFTING,D4,Saturday ,20,42.34569100023396,-71.06336500024098
232026955,,M/V ACCIDENT - PROPERTY DAMAGE,B2,Friday   ,18,42.32410156487647,-71.08694240732108
232027013,,AUTO THEFT,B2,Friday   ,21,42.31860133599806,-71.08405792241415
232026949,,SICK ASSIST,C11,Friday   ,18,42.29057503810382,-71.07165726135959
232103746,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,Thursday ,2,42.3225151072652,-71.09080341055319
232103970,,VAL - VIOLATION OF AUTO LAW,A1,Thursday ,18,42.35078001492822,-71.06219998629615
232103847,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,Monday   ,2,42.34128750439044,-71.05467932649397
232026945,,HARASSMENT/ CRIMINAL HARASSMENT,A15,Friday   ,18,42.376631668132326,-71.05593195497872
232026921,,PROPERTY - ACCIDENTAL DAMAGE,A1,Friday   ,1,42.364200984398,-71.05604323079628
232026915,,INVESTIGATE PROPERTY,C11,Friday   ,0,42.29755532959654,-71.05970910242573
232026987,,ASSAULT - AGGRAVATED,C11,Friday   ,21,42.31136187934308,-71.06442310460604
232027031,,TOWED MOTOR VEHICLE,A7,Saturday ,1,42.37950444013032,-71.02857704984493
232026937,,SICK ASSIST,B3,Friday   ,0,42.292340258639264,-71.09338240488354
232026876,,PROPERTY - LOST/ MISSING,D4,Thursday ,22,42.33954198983015,-71.06940876967543
232029298,,ASSAULT - AGGRAVATED,D4,Saturday ,18,42.33428840659414,-71.07239517543796
232029323,,M/V ACCIDENT - PERSONAL INJURY,B2,Saturday ,19,42.314303474679726,-71.08856593453203
232029376,,SICK ASSIST,D4,Sunday   ,1,42.34602701153016,-71.0956339572372
232029290,,VAL - VIOLATION OF AUTO LAW,A7,Saturday ,18,42.382290422252495,-71.03930120417333
232029119,,SICK/INJURED/MEDICAL - POLICE,B3,Saturday ,1,42.298234983610826,-71.0870010183783
232029371,,AUTO THEFT,D14,Sunday   ,1,42.35054002171428,-71.13106699302176
232029251,,THREATS TO DO BODILY HARM,B3,Friday   ,18,42.29579245789707,-71.08025091919383
232029346,,INVESTIGATE PROPERTY,D14,Saturday ,22,42.3502537040609,-71.1333681915245
232029370,,ASSAULT - SIMPLE,A1,Sunday   ,1,42.35649295883715,-71.05259106610272
232029337,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,Saturday ,22,42.30576685773399,-71.08097517447082
232029343,,SICK/INJURED/MEDICAL - PERSON,E18,Saturday ,22,42.24806162559845,-71.13269023317704
232040735,,M/V ACCIDENT - OTHER,B2,Wednesday,18,42.31993148346249,-71.0636897810727
242016208,,PROPERTY - LOST/ MISSING,A7,Friday   ,18,42.381325051436406,-71.02804009577999
242016257,,LARCENY SHOPLIFTING,D4,Tuesday  ,20,42.344126277906106,-71.0994277699999
232103967,,SICK ASSIST,A7,Thursday ,19,42.38069279408396,-71.02954915846563
232104049,,INVESTIGATE PERSON,A1,Friday   ,2,42.352311896766366,-71.06370510095782
232103957,,LARCENY THEFT FROM BUILDING,E13,Thursday ,0,42.309718567672725,-71.10429431787648
232104010,,SICK/INJURED/MEDICAL - POLICE,A1,Thursday ,21,42.36366996792842,-71.0546599679612
232103989,,DEATH INVESTIGATION,B2,Thursday ,20,42.31410780046311,-71.07525123799773
232104146,,VANDALISM,B2,Monday   ,19,42.32866283555609,-71.08563401183545
232104288,,VAL - VIOLATION OF AUTO LAW,B2,Friday   ,20,42.308468030582894,-71.08327694723572
232104279,,ASSAULT - AGGRAVATED,A1,Friday   ,20,42.36489527002729,-71.06050249015775
232104262,,PROPERTY - LOST/ MISSING,C6,Wednesday,20,42.34128750439044,-71.05467932649397
232104257,,LARCENY SHOPLIFTING,C6,Friday   ,18,42.32696647136388,-71.06198606584843
232104825,,ASSAULT - AGGRAVATED,A1,Monday   ,2,42.35909000499485,-71.0589100016536
232104773,,HARASSMENT/ CRIMINAL HARASSMENT,D14,Sunday   ,20,42.36151266584395,-71.133474412208
232104774,,LARCENY THEFT FROM BUILDING,D14,Sunday   ,20,42.33724258187284,-71.15009076811383
242017169,,LICENSE PREMISE VIOLATION,D4,Friday   ,23,42.33766029223712,-71.08339200572716
242017109,,PROPERTY - STOLEN THEN RECOVERED,D14,Friday   ,19,42.35042608570895,-71.16637331934788
242017117,,TRESPASSING,A1,Friday   ,18,42.35591934853281,-71.06000538982026
242017104,,M/V ACCIDENT - PERSONAL INJURY,B3,Friday   ,18,42.28816895608752,-71.07709601490731
242017110,,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,Friday   ,18,42.34966751341988,-71.13048677758938
242017125,,VIOLATION - CITY ORDINANCE,A1,Friday   ,20,42.35074197291232,-71.06006134581432
242016992,,PROPERTY - FOUND,E18,Friday   ,0,42.25621592040215,-71.12401947329023
242017433,,VERBAL DISPUTE,C11,Saturday ,21,42.27504456080728,-71.0673130963161
242017473,,SICK ASSIST,B2,Sunday   ,1,42.32866283555609,-71.08563401183545
242017348,,AUTO THEFT,C11,Saturday ,0,42.308296682893285,-71.06747771224468
242017458,,M/V ACCIDENT - PROPERTY DAMAGE,A1,Sunday   ,0,42.36724702677949,-71.05805196697061
242017430,,SICK ASSIST,C6,Saturday ,21,42.3280996604115,-71.06321676048991
242017470,,INVESTIGATE PERSON,A1,Sunday   ,1,42.36077179046849,-71.06872350058121
242017264,,M/V ACCIDENT - OTHER CITY VEHICLE,C11,Thursday ,19,42.29755532959654,-71.05970910242573
242017380,,VERBAL DISPUTE,C11,Saturday ,18,42.28302000026645,-71.07137994425656
242017614,,MISSING PERSON - LOCATED,A7,Sunday   ,0,42.381325051436406,-71.02804009577999
242017726,,VAL - OPERATING AFTER REV/SUSP.,A7,Sunday   ,19,42.37102404027576,-71.04093498328717
242017727,,VANDALISM,C11,Sunday   ,21,42.296485286889215,-71.05968306473817
242017743,,SICK ASSIST,B2,Sunday   ,22,42.33744151891778,-71.10428095571272
242017681,,SICK ASSIST - DRUG RELATED ILLNESS,B2,Sunday   ,19,42.32939098186648,-71.08333998807758
242017461,,M/V ACCIDENT - OTHER,D4,Sunday   ,0,42.35026603293508,-71.09163496355988
242017696,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,Sunday   ,20,42.3239630211401,-71.08267302386409
242017760,,INVESTIGATE PERSON,A7,Monday   ,1,42.3850464964617,-71.01374142118432
242017680,,INVESTIGATE PERSON,D4,Sunday   ,18,42.333951248393774,-71.07538938822692
242017688,,THREATS TO DO BODILY HARM,B2,Sunday   ,18,42.309563048522136,-71.08990196681202
242017725,,MISSING PERSON - NOT REPORTED - LOCATED,E18,Sunday   ,18,42.23452841814963,-71.1292835235553
242017734,,LARCENY ALL OTHERS,D4,Sunday   ,21,42.33954198983015,-71.06940876967543
232051325,,SICK/INJURED/MEDICAL - PERSON,E18,Thursday ,22,42.254636769192,-71.11945130807837
232051561,,SICK/INJURED/MEDICAL - PERSON,D14,Friday   ,18,42.34531664421557,-71.14298077701667
232051942,,M/V ACCIDENT - PROPERTY DAMAGE,C11,Sunday   ,0,42.29217494436468,-71.05735360653583
232051578,,INVESTIGATE PERSON,D4,Friday   ,18,42.34254533326851,-71.06555907938973
232051665,,VERBAL DISPUTE,B3,Saturday ,0,42.27663371956835,-71.08527294094218
232051604,,SICK/INJURED/MEDICAL - PERSON,E5,Friday   ,21,42.27624813773796,-71.13646837469076
232051928,,SICK ASSIST,D14,Saturday ,23,42.35555336396721,-71.15274721395072
232051931,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,E13,Sunday   ,0,42.28786728418692,-71.10934988374734
232051546,,INVESTIGATE PERSON,B2,Friday   ,18,42.31788028784238,-71.08629879728724
232051900,,M/V ACCIDENT - PROPERTY DAMAGE,E13,Saturday ,22,42.31009997087424,-71.1151750468989
232051897,,LICENSE PREMISE VIOLATION,D4,Saturday ,22,42.34942049769116,-71.08315799739897
232051950,,M/V ACCIDENT - PROPERTY DAMAGE,B2,Sunday   ,2,42.333806832520494,-71.10377843024641
232077619,,INVESTIGATE PROPERTY,E5,Monday   ,21,42.29369947910846,-71.12152025545073
232077581,,LARCENY SHOPLIFTING,E5,Monday   ,19,42.28788932440643,-71.1265858526016
232077354,,INVESTIGATE PROPERTY,E5,Thursday ,0,42.29369947910846,-71.12152025545073
232077297,,FRAUD - CREDIT CARD / ATM FRAUD,E13,Sunday   ,21,42.309718567672725,-71.10429431787648
232077545,,INVESTIGATE PROPERTY,C11,Monday   ,18,42.3104339974624,-71.06134009762133
232077566,,LARCENY ALL OTHERS,E18,Friday   ,0,42.25621592040215,-71.12401947329023
232077598,,PROPERTY - ACCIDENTAL DAMAGE,C11,Monday   ,20,42.29039567309344,-71.06705307730446
232077571,,LARCENY SHOPLIFTING,C11,Monday   ,18,42.2827354511242,-71.05496519145755
232077574,,BURGLARY - RESIDENTIAL,E13,Monday   ,19,42.3214866036491,-71.10473095526399
232077984,,VAL - VIOLATION OF AUTO LAW,B3,Wednesday,0,42.27967491935415,-71.08381263322309
232077730,,M/V ACCIDENT - PROPERTY DAMAGE,B2,Friday   ,22,42.31026396984053,-71.0820190575081
232077766,,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,Monday   ,22,42.29755532959654,-71.05970910242573
232077954,,BURGLARY - RESIDENTIAL,D14,Thursday ,21,42.34008001684058,-71.15232712984904
232077702,,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,Monday   ,19,42.287093552591074,-71.14822128377165
232077874,,FRAUD - FALSE PRETENSE / SCHEME,B2,Tuesday  ,18,42.325794081236026,-71.08563758118875
232077929,,TOWED MOTOR VEHICLE,B2,Tuesday  ,20,42.33386797894208,-71.08703603525112
232077959,,INVESTIGATE PERSON,D14,Tuesday  ,20,42.35621697671567,-71.16162718671502
232051261,,INVESTIGATE PERSON,C11,Thursday ,20,42.29891996024463,-71.06386297084043
232051251,,INVESTIGATE PERSON,D14,Thursday ,19,42.35939227596142,-71.14002093048707
242017457,,SICK ASSIST,C6,Sunday   ,0,42.34128750439044,-71.05467932649397
242017412,,LARCENY SHOPLIFTING,D4,Saturday ,20,42.34862381555496,-71.08277637086411
242017469,,SICK ASSIST,A7,Sunday   ,0,42.38492211715947,-71.01746349605745
242017452,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,Saturday ,23,42.348839612711735,-71.09089640806343
242017442,,INVESTIGATE PERSON,A1,Saturday ,22,42.35438252130536,-71.05213281112022
242017396,,PROPERTY - FOUND,A1,Saturday ,18,42.35196670915562,-71.05415458831344
242017455,,TOWED MOTOR VEHICLE,B2,Saturday ,23,42.31198698954904,-71.07194994885913
242017445,,M/V ACCIDENT - OTHER,A7,Saturday ,18,42.37382755162133,-71.04052458543525
242017429,,INVESTIGATE PERSON,C11,Saturday ,21,42.317417397636376,-71.05916916055837
242017482,,TOWED MOTOR VEHICLE,D14,Sunday   ,2,42.351705713874026,-71.11989955508469
242017329,,M/V ACCIDENT - PROPERTY DAMAGE,C11,Saturday ,0,42.298311029459626,-71.04832897215078
242017394,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,D4,Saturday ,18,42.342160007296606,-71.08408004056086
242017446,,SICK/INJURED/MEDICAL - PERSON,A1,Saturday ,22,42.3611589850145,-71.06411099084498
242017456,,M/V ACCIDENT - PROPERTY DAMAGE,E5,Sunday   ,0,42.29202538805837,-71.12218969723872
242017235,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,Friday   ,21,42.29755532959654,-71.05970910242573
242018035,,M/V ACCIDENT - PERSONAL INJURY,E18,Monday   ,21,42.25546876800573,-71.12417959419379
242018041,,AUTO THEFT,D4,Monday   ,0,42.33954198983015,-71.06940876967543
242018030,,INVESTIGATE PROPERTY,B2,Monday   ,19,42.31242132328873,-71.09154902053524
242017826,,PROPERTY - LOST/ MISSING,E5,Saturday ,21,42.287093552591074,-71.14822128377165
242017746,,SICK ASSIST,E13,Sunday   ,22,42.32283758702995,-71.10096722512631
242017752,,INVESTIGATE PROPERTY,E13,Sunday   ,23,42.31451478938523,-71.0947082029948
242017685,,SICK ASSIST,C11,Sunday   ,18,42.27964029376282,-71.05445675138854
242017761,,TOWED MOTOR VEHICLE,E18,Sunday   ,22,42.25489549376406,-71.12017680223008
242017755,,VERBAL DISPUTE,E13,Monday   ,0,42.30800285519577,-71.10123748120196
242017608,,ASSAULT - AGGRAVATED,B2,Sunday   ,0,42.323208949110935,-71.08432964621063
242017717,,LARCENY SHOPLIFTING,C6,Sunday   ,21,42.35332382540207,-71.04573775215997
242017715,,LARCENY THEFT FROM BUILDING,C6,Saturday ,0,42.34128750439044,-71.05467932649397
242017670,,LARCENY THEFT FROM BUILDING,D4,Sunday   ,18,42.34329794595815,-71.06458096424923
242017674,,ASSAULT - SIMPLE,A1,Sunday   ,18,42.34855132579575,-71.06702715920433
242017549,,ASSAULT - SIMPLE,E5,Saturday ,20,42.287093552591074,-71.14822128377165
242017750,,VERBAL DISPUTE,E13,Sunday   ,23,42.32469442576835,-71.10087901665398
242017563,,M/V ACCIDENT - OTHER,E5,Sunday   ,0,42.29483303841554,-71.15102503965915
242017623,,TOWED MOTOR VEHICLE,C11,Sunday   ,0,42.31959298334654,-71.06260699634272
242017546,,PROPERTY - LOST/ MISSING,B2,Saturday ,0,42.33364098348659,-71.10088910331768
242017764,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,Monday   ,1,42.281742307407576,-71.09241593684587
242018026,,AUTO THEFT,C11,Monday   ,19,42.29755532959654,-71.05970910242573
242017823,,PROPERTY - LOST/ MISSING,C6,Monday   ,0,42.34128750439044,-71.05467932649397
242018024,,INVESTIGATE PERSON,D4,Monday   ,21,42.35317358350809,-71.07266832902516
242018049,,INVESTIGATE PERSON,B2,Tuesday  ,0,42.30511375018597,-71.08243229684746
242018044,,FIRE REPORT,B3,Monday   ,23,42.28020910897188,-71.09292540898062
242017762,,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,Monday   ,1,42.28395082439156,-71.12333555285204
242017754,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),B2,Sunday   ,23,42.30889840345594,-71.08305190474378
242018005,,SICK ASSIST,B3,Monday   ,19,42.303156795467984,-71.07874798703212
242018051,,TOWED MOTOR VEHICLE,E13,Monday   ,21,42.31281718494452,-71.1161288960559
242017990,,INVESTIGATE PERSON,E18,Monday   ,19,42.266793142484346,-71.11757256670373
242017982,,INVESTIGATE PROPERTY,E13,Monday   ,18,42.32638832236061,-71.10181751253143
242018023,,INVESTIGATE PERSON,D14,Monday   ,21,42.3437315023307,-71.1387581055333
242017886,,LARCENY THEFT OF BICYCLE,B2,Saturday ,21,42.32911981317955,-71.07675691539738
242017997,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,Monday   ,19,42.35861670964273,-71.12624881917951
242017984,,VAL - VIOLATION OF AUTO LAW,C6,Monday   ,18,42.33081030614736,-71.07024805513066
242018011,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,Monday   ,20,42.35821800873393,-71.05903394905681
242017968,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,Monday   ,18,42.3104339974624,-71.06134009762133
242018038,,SUDDEN DEATH,C6,Monday   ,22,42.3368199321028,-71.05449658293499
242017980,,FIRE REPORT,C11,Monday   ,18,42.27234505763072,-71.06871774206729
242017970,,HARASSMENT/ CRIMINAL HARASSMENT,C11,Friday   ,1,42.29755532959654,-71.05970910242573
242017568,,PROPERTY - FOUND,A1,Sunday   ,2,42.36183856656471,-71.05976489094158
242017532,,INVESTIGATE PROPERTY,C11,Monday   ,0,42.29755532959654,-71.05970910242573
242017702,,INVESTIGATE PERSON,D4,Sunday   ,18,42.34980174544625,-71.07840978002983
242017729,,ASSAULT - AGGRAVATED,B2,Sunday   ,20,42.32874628860288,-71.07920424883113
242017698,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E5,Sunday   ,20,42.287093552591074,-71.14822128377165
242017611,,PROPERTY - LOST/ MISSING,C11,Saturday ,0,42.29755532959654,-71.05970910242573
232052134,,ROBBERY,C6,Sunday   ,20,42.33082840151667,-71.05192376400713
242017663,,MISSING PERSON - NOT REPORTED - LOCATED,C11,Sunday   ,18,42.27990999619527,-71.06593997075102
242017658,,PROPERTY - LOST/ MISSING,D4,Saturday ,18,42.33954198983015,-71.06940876967543
242017447,,LANDLORD - TENANT,B2,Saturday ,23,42.31193478243856,-71.07341981502567
242017737,,VAL - VIOLATION OF AUTO LAW,D4,Sunday   ,22,42.33543394019406,-71.08076738280505
242017478,,M/V ACCIDENT - POLICE VEHICLE,A7,Sunday   ,2,42.37724638479816,-71.0325970804128
242017738,,LICENSE PREMISE VIOLATION,A1,Sunday   ,22,42.34942864142448,-71.06536641197421
242017518,,FRAUD - FALSE PRETENSE / SCHEME,C11,Wednesday,0,42.29755532959654,-71.05970910242573
242017699,,M/V ACCIDENT - PROPERTY DAMAGE,B2,Sunday   ,19,42.33538898669194,-71.08757700965556
232051250,,LARCENY SHOPLIFTING,E13,Thursday ,19,42.31193402820025,-71.11429090218205
232051260,,INVESTIGATE PERSON,D4,Thursday ,20,42.34761203917309,-71.08678903812385
232051284,,INVESTIGATE PERSON,B2,Thursday ,0,42.30901918596843,-71.08561178899974
232051234,,ASSAULT - AGGRAVATED,D4,Thursday ,18,42.33936768118277,-71.07035466731526
232051305,,ASSAULT - AGGRAVATED,C11,Thursday ,22,42.29814169953263,-71.05071607674604
232051274,,VERBAL DISPUTE,A7,Thursday ,21,42.3801981753162,-71.03598007346893
232051878,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,A1,Saturday ,18,42.356486304602974,-71.05928144939367
232051663,,INVESTIGATE PERSON,D14,Saturday ,1,42.34779531138082,-71.1390396067872
232051651,,INVESTIGATE PERSON,C11,Saturday ,0,42.29809619910071,-71.06015137704811
232051666,,LANDLORD - TENANT,B2,Saturday ,0,42.32866283555609,-71.08563401183545
232051958,,FIRE REPORT,B2,Sunday   ,0,42.31217198280341,-71.09346594797898
232051918,,ASSAULT - SIMPLE,A15,Saturday ,22,42.37720223076759,-71.06149983803866
232051635,,INVESTIGATE PERSON,D4,Friday   ,20,42.333951248393774,-71.07538938822692
232051935,,ROBBERY,C6,Sunday   ,0,42.33152148278477,-71.0708530659426
232051673,,LARCENY THEFT FROM BUILDING,D14,Saturday ,2,42.35934409004711,-71.15389780173912
232051499,,VANDALISM,C11,Thursday ,20,42.29755532959654,-71.05970910242573
232051487,,FRAUD - FALSE PRETENSE / SCHEME,B3,Friday   ,18,42.28482576580487,-71.09137368938802
232051749,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,Saturday ,0,42.27007097467441,-71.08981397877524
232051939,,SICK ASSIST,C11,Sunday   ,0,42.28413535678271,-71.06957385355688
232051857,,M/V ACCIDENT - OTHER,B3,Saturday ,18,42.29686162363138,-71.08584182950716
232051930,,BOMB THREAT,A1,Sunday   ,0,42.351031045929325,-71.06373331020067
232052175,,FIRE REPORT/ALARM - FALSE,E13,Sunday   ,23,42.29392745103036,-71.11429309498598
232052162,,SERVICE TO OTHER AGENCY,A7,Sunday   ,22,42.38831840628637,-71.01600448880342
232052141,,AUTO THEFT,D14,Sunday   ,21,42.34905600030505,-71.15049849975023
232052045,,VANDALISM,D14,Sunday   ,2,42.34989652166787,-71.13143449997233
232052180,,ASSAULT - SIMPLE,D4,Monday   ,1,42.34932471285016,-71.0801480124617
232052178,,AUTO THEFT,B2,Saturday ,20,42.32866283555609,-71.08563401183545
232052009,,THREATS TO DO BODILY HARM,E5,Sunday   ,0,42.287093552591074,-71.14822128377165
232077893,,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,Monday   ,18,42.33954198983015,-71.06940876967543
232077938,,LARCENY SHOPLIFTING,E18,Tuesday  ,19,42.28523726734962,-71.10971211055858
232077947,,ASSAULT - SIMPLE,B3,Tuesday  ,21,42.293511436152215,-71.07778766575197
232077924,,SICK/INJURED/MEDICAL - PERSON,B3,Tuesday  ,19,42.28156495479419,-71.08701696684585
232077888,,M/V ACCIDENT - PERSONAL INJURY,B2,Tuesday  ,18,42.338905035573816,-71.10725797807362
232077899,,SICK ASSIST,B2,Tuesday  ,18,42.31335397273926,-71.07961067036297
232077873,,M/V ACCIDENT - PERSONAL INJURY,D14,Tuesday  ,18,42.34831797885881,-71.13779403157687
232077866,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,Tuesday  ,18,42.3206339851917,-71.07502905471542
232077907,,M/V ACCIDENT - PROPERTY DAMAGE,C11,Tuesday  ,19,42.28492596377615,-71.07135253614952
232977833,,VANDALISM,B3,Tuesday  ,0,42.28482576580487,-71.09137368938802
232077918,,TOWED MOTOR VEHICLE,B2,Tuesday  ,19,42.33237732584316,-71.08237778688311
232077834,,EMBEZZLEMENT,A1,Wednesday,0,42.36438364662375,-71.06584775515098
232077829,,THREATS TO DO BODILY HARM,C11,Monday   ,0,42.29755532959654,-71.05970910242573
232077712,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN IN BOSTON) MUST BE SUPPLEMENTAL,D4,Tuesday  ,1,42.33954198983015,-71.06940876967543
232077964,,M/V ACCIDENT - OTHER,C11,Tuesday  ,22,42.30417845419029,-71.07600128996584
232029380,,VAL - VIOLATION OF AUTO LAW,C11,Sunday   ,2,42.30263978179631,-71.06038376124386
232029373,,MISSING PERSON - LOCATED,B2,Sunday   ,1,42.31258278335251,-71.07290448955423
232029372,,SICK/INJURED/MEDICAL - PERSON,D4,Sunday   ,1,42.33906063931493,-71.0806900097293
232029350,,INVESTIGATE PERSON,A1,Saturday ,22,42.361481629441805,-71.05719146219977
232051953,,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,E13,Sunday   ,1,42.30163897785002,-71.11225805170929
232051582,,M/V ACCIDENT - OTHER,C6,Friday   ,20,42.33580700729623,-71.02506203272466
232951747,,INVESTIGATE PERSON,B3,Saturday ,0,42.28197224183185,-71.0891245886923
232051655,,SICK ASSIST,C6,Saturday ,0,42.35217524039288,-71.04913424515091
232051577,,SERVICE TO OTHER AGENCY,D4,Friday   ,18,42.34091585752876,-71.08771530859775
232051648,,INVESTIGATE PERSON,D4,Saturday ,0,42.33772995831721,-71.09574704238503
232051664,,INVESTIGATE PROPERTY,C11,Saturday ,2,42.29606000956324,-71.06138999671224
232051933,,SICK ASSIST,D4,Sunday   ,0,42.33543394019406,-71.08076738280505
232051585,,ASSAULT - AGGRAVATED,A1,Friday   ,20,42.35747911704527,-71.05827851935541
232051603,,M/V ACCIDENT - OTHER,D14,Friday   ,20,42.34589103696386,-71.13602432443574
232051530,,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,Wednesday,19,42.36183856656471,-71.05976489094158
232051905,,INVESTIGATE PERSON,C6,Saturday ,22,42.33152148278477,-71.0708530659426
232051656,,AUTO THEFT,D4,Saturday ,0,42.33954198983015,-71.06940876967543
232051904,,INVESTIGATE PERSON,C6,Saturday ,20,42.33066640949188,-71.054921033603
232051890,,LARCENY SHOPLIFTING,D4,Saturday ,21,42.344126277906106,-71.0994277699999
232051401,,FRAUD - WIRE,C6,Sunday   ,0,42.34128750439044,-71.05467932649397
232051783,,LARCENY ALL OTHERS,A1,Saturday ,2,42.353275607519485,-71.06345772204415
232051877,,SICK ASSIST - DRUG RELATED ILLNESS,E13,Saturday ,19,42.32512503909517,-71.1052048744848
232051632,,INVESTIGATE PERSON,A1,Friday   ,22,42.36173448116128,-71.06386593059307
232051885,,VERBAL DISPUTE,D14,Saturday ,20,42.35618829522012,-71.15751600786098
232051906,,AUTO THEFT,D14,Saturday ,23,42.34905600030505,-71.15049849975023
232051419,,THREATS TO DO BODILY HARM,E18,Thursday ,0,42.25621592040215,-71.12401947329023
232051944,,INVESTIGATE PROPERTY,C11,Sunday   ,2,42.30715638722105,-71.0624553919795
232030107,,FRAUD - CREDIT CARD / ATM FRAUD,B2,Tuesday  ,20,42.33364098348659,-71.10088910331768
232030079,,THREATS TO DO BODILY HARM,D4,Friday   ,0,42.33954198983015,-71.06940876967543
232030089,,PROPERTY - FOUND,C6,Tuesday  ,18,42.34128750439044,-71.05467932649397
232030085,,M/V ACCIDENT - PROPERTY DAMAGE,B2,Tuesday  ,18,42.33117798964967,-71.07700797530123
232030137,,BURGLARY - RESIDENTIAL,D14,Tuesday  ,21,42.35316635261673,-71.12581318640902
232029890,,PROPERTY - FOUND,A1,Monday   ,22,42.36384403276227,-71.05840594652932
232030084,,INVESTIGATE PERSON,B2,Tuesday  ,0,42.32694087306866,-71.07641290723234
232030167,,INVESTIGATE PERSON,B2,Wednesday,1,42.32512277640004,-71.07198831256254
232030019,,INVESTIGATE PROPERTY,C11,Tuesday  ,0,42.29755532959654,-71.05970910242573
232030166,,ASSAULT - SIMPLE,B3,Wednesday,1,42.28813675569286,-71.09475747278731
232029342,,VAL - VIOLATION OF AUTO LAW,C11,Saturday ,21,42.308296682893285,-71.06747771224468
232029381,,SICK ASSIST,A1,Sunday   ,1,42.35512339036803,-71.06087979851635
232029288,,PROPERTY - LOST/ MISSING,B3,Saturday ,19,42.28482576580487,-71.09137368938802
232030121,,SICK ASSIST,D4,Tuesday  ,20,42.343115982879866,-71.06482702828777
232030102,,HARASSMENT/ CRIMINAL HARASSMENT,E5,Tuesday  ,0,42.287093552591074,-71.14822128377165
232030071,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,Tuesday  ,18,42.313663995673394,-71.09202900714911
232030076,,SICK ASSIST,E13,Tuesday  ,18,42.324833012609474,-71.10164757231014
232029955,,INVESTIGATE PROPERTY,C11,Thursday ,0,42.29755532959654,-71.05970910242573
232030011,,M/V ACCIDENT - OTHER,B3,Saturday ,0,42.27997063062636,-71.09553354076208
232030165,,SICK/INJURED/MEDICAL - PERSON,E13,Wednesday,0,42.30953733850145,-71.13134055764472
232032869,,PROPERTY - LOST/ MISSING,A1,Tuesday  ,21,42.35521428732261,-71.06206350909659
232025253,,INVESTIGATE PROPERTY,D4,Saturday ,20,42.34804799406572,-71.09494599336908
232025515,,SICK ASSIST,B2,Sunday   ,19,42.328511038586576,-71.07997704143034
232025282,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,B3,Saturday ,22,42.300917004668136,-71.08373995712593
232025444,,AUTO THEFT,C6,Saturday ,21,42.35235105182102,-71.04463592355263
232025514,,SICK ASSIST,D4,Sunday   ,21,42.33760719084561,-71.07825820093628
232025499,,ROBBERY,D4,Sunday   ,20,42.3489577655641,-71.0848920349529
